disasterNumber,declarationDate,incidentType,stateAbbreviation,projectAmount
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,27963.6
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,79331.32
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,8899.61
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,157565.33
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,44803.11
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,152967.96
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,566488.46
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,37920.0
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,20341.93
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,463101.0
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,30453.5
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,3476.65
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,7946.59
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,97251.65
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,138694.0
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,20481.6
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,12386.79
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,24637.07
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,73810.0
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,1216050.61
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,23653.61
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,312334.44
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,380053.0
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,976900.52
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,4129.93
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,33631.5
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,2707012.72
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,1036226.4
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,6180.0
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,90054.44
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,276431.38
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,132141.37
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,187145.75
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,20962.86
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,11305.84
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,51771.02
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,17967.79
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,60637.6
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,18547.01
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,69090.93
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,53531.77
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,47240.0
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,40200.0
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,63021.23
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,126502.06
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,95842.59
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,90716.11
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,146820.28
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,465065.08
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,49992.93
4654,2022-05-25T00:00:00.000Z,Severe Storm(s),KS,479870.13
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,2174535.76
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,5182.97
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,32010.0
4630,2021-12-12T00:00:00.000Z,Tornado,KY,159032.68
4630,2021-12-12T00:00:00.000Z,Tornado,KY,80833.07
4630,2021-12-12T00:00:00.000Z,Tornado,KY,159700.0
4630,2021-12-12T00:00:00.000Z,Tornado,KY,1358971.65
4630,2021-12-12T00:00:00.000Z,Tornado,KY,2945.26
4629,2021-10-30T00:00:00.000Z,Hurricane,CT,522335.59
4630,2021-12-12T00:00:00.000Z,Tornado,KY,42981.0
4629,2021-10-30T00:00:00.000Z,Hurricane,CT,58697.19
4629,2021-10-30T00:00:00.000Z,Hurricane,CT,809381.71
4630,2021-12-12T00:00:00.000Z,Tornado,KY,3937.9
4630,2021-12-12T00:00:00.000Z,Tornado,KY,11291.74
4630,2021-12-12T00:00:00.000Z,Tornado,KY,41277.47
4630,2021-12-12T00:00:00.000Z,Tornado,KY,513798.51
4630,2021-12-12T00:00:00.000Z,Tornado,KY,224859.26
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,374888.79
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,338390.0
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,17133.13
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,263271.3
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,5445.83
4620,2021-09-13T00:00:00.000Z,Severe Storm(s),AZ,39461.37
4620,2021-09-13T00:00:00.000Z,Severe Storm(s),AZ,28027.95
4621,2021-09-29T00:00:00.000Z,Flood,VT,98715.64
4621,2021-09-29T00:00:00.000Z,Flood,VT,18129.3
4621,2021-09-29T00:00:00.000Z,Flood,VT,10895.8
4621,2021-09-29T00:00:00.000Z,Flood,VT,64550.54
4621,2021-09-29T00:00:00.000Z,Flood,VT,16968.59
4621,2021-09-29T00:00:00.000Z,Flood,VT,176984.45
4621,2021-09-29T00:00:00.000Z,Flood,VT,65452.66
4621,2021-09-29T00:00:00.000Z,Flood,VT,126161.9
4621,2021-09-29T00:00:00.000Z,Flood,VT,372793.46
4621,2021-09-29T00:00:00.000Z,Flood,VT,62026.55
4621,2021-09-29T00:00:00.000Z,Flood,VT,123414.2
4621,2021-09-29T00:00:00.000Z,Flood,VT,93629.68
4621,2021-09-29T00:00:00.000Z,Flood,VT,17245.49
4621,2021-09-29T00:00:00.000Z,Flood,VT,23947.77
4621,2021-09-29T00:00:00.000Z,Flood,VT,80899.15
4621,2021-09-29T00:00:00.000Z,Flood,VT,21485.09
4621,2021-09-29T00:00:00.000Z,Flood,VT,45320.7
4621,2021-09-29T00:00:00.000Z,Flood,VT,45611.61
4621,2021-09-29T00:00:00.000Z,Flood,VT,82552.44
4621,2021-09-29T00:00:00.000Z,Flood,VT,131033.22
4621,2021-09-29T00:00:00.000Z,Flood,VT,4033.17
4621,2021-09-29T00:00:00.000Z,Flood,VT,93326.08
4621,2021-09-29T00:00:00.000Z,Flood,VT,243250.0
4621,2021-09-29T00:00:00.000Z,Flood,VT,7705.69
4621,2021-09-29T00:00:00.000Z,Flood,VT,180235.59
4622,2021-09-30T00:00:00.000Z,Flood,NH,5666.84
4622,2021-09-30T00:00:00.000Z,Flood,NH,19293.14
4622,2021-09-30T00:00:00.000Z,Flood,NH,337299.05
4622,2021-09-30T00:00:00.000Z,Flood,NH,18317.24
4622,2021-09-30T00:00:00.000Z,Flood,NH,53039.46
4622,2021-09-30T00:00:00.000Z,Flood,NH,20148.25
4624,2021-10-04T00:00:00.000Z,Flood,NH,22060.97
4624,2021-10-04T00:00:00.000Z,Flood,NH,8303.57
4624,2021-10-04T00:00:00.000Z,Flood,NH,60086.84
4624,2021-10-04T00:00:00.000Z,Flood,NH,6028.78
4624,2021-10-04T00:00:00.000Z,Flood,NH,146789.49
4624,2021-10-04T00:00:00.000Z,Flood,NH,29944.49
4624,2021-10-04T00:00:00.000Z,Flood,NH,12888.52
4624,2021-10-04T00:00:00.000Z,Flood,NH,48744.24
4624,2021-10-04T00:00:00.000Z,Flood,NH,30028.14
4624,2021-10-04T00:00:00.000Z,Flood,NH,3578.79
4624,2021-10-04T00:00:00.000Z,Flood,NH,53126.42
4624,2021-10-04T00:00:00.000Z,Flood,NH,41034.25
4624,2021-10-04T00:00:00.000Z,Flood,NH,19537.92
4624,2021-10-04T00:00:00.000Z,Flood,NH,125278.27
4624,2021-10-04T00:00:00.000Z,Flood,NH,50896.39
4624,2021-10-04T00:00:00.000Z,Flood,NH,47479.5
4624,2021-10-04T00:00:00.000Z,Flood,NH,410960.11
4624,2021-10-04T00:00:00.000Z,Flood,NH,29031.69
4624,2021-10-04T00:00:00.000Z,Flood,NH,53483.71
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,340000.0
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,382000.0
4650,2022-03-29T00:00:00.000Z,Severe Storm(s),WA,17315.99
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,204176.94
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,314419.63
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,200643.21
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,425393.43
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,89458.93
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,153928.81
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,225910.8
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,163695.89
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,13576.0
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,2058.36
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,261018.53
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,165334.2
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,3211.02
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,37576.81
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,211605.14
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,93488.59
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,5813.34
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,6697.05
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,539149.43
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,199450.55
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,520269.79
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,5388494.65
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,331936.46
4651,2022-04-18T00:00:00.000Z,Winter Storm,MA,6797.35
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,16224.25
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,4200.0
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,5533.5
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,42096.8
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,465084.9
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,70215.49
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,647153.13
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,73433.58
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,311291.43
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,166270.37
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,3510.78
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,11945.24
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,570409.06
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,178441.44
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,47424.0
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,4269859.82
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,10007.48
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,1454213.02
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,44233.79
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,11350958.63
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,60051.03
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,4183366.01
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,971924.18
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,11248.83
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,4189.7
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,453412.66
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,36117.64
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,46501.77
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,8847.27
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,5520.0
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,3987.0
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,122559.84
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,3789026.87
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,32812.87
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,19649.42
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,284439.8
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,31206.33
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,59648.71
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,28660.39
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,80302.27
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,146560.33
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,270406.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,69730.75
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,47027.36
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,7542.08
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,5797.85
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,91836.47
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,16980.14
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,80412.78
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,3623.68
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,4618.01
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,62565.1
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,6006.55
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,3000.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,9707.9
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,7471.2
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,5869.52
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,2552.99
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,10093.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,3748.01
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,4983.63
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,791492.58
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,3738.15
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,77512.41
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,6256.31
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,11175.66
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,99855.8
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,338511.64
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,135992.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,25834.92
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,7693.81
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,3481.54
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,19088.04
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,5000.0
4630,2021-12-12T00:00:00.000Z,Tornado,KY,13377.83
4630,2021-12-12T00:00:00.000Z,Tornado,KY,3204.34
4630,2021-12-12T00:00:00.000Z,Tornado,KY,1176259.82
4630,2021-12-12T00:00:00.000Z,Tornado,KY,3207.68
4630,2021-12-12T00:00:00.000Z,Tornado,KY,3243369.74
4630,2021-12-12T00:00:00.000Z,Tornado,KY,4661.8
4630,2021-12-12T00:00:00.000Z,Tornado,KY,54638.57
4630,2021-12-12T00:00:00.000Z,Tornado,KY,5437450.14
4630,2021-12-12T00:00:00.000Z,Tornado,KY,1515199.0
4630,2021-12-12T00:00:00.000Z,Tornado,KY,43812.97
4630,2021-12-12T00:00:00.000Z,Tornado,KY,6513233.1
4630,2021-12-12T00:00:00.000Z,Tornado,KY,4025.4
4630,2021-12-12T00:00:00.000Z,Tornado,KY,385213.9
4630,2021-12-12T00:00:00.000Z,Tornado,KY,6679.4
4630,2021-12-12T00:00:00.000Z,Tornado,KY,6291153.29
4630,2021-12-12T00:00:00.000Z,Tornado,KY,5376416.16
4631,2021-12-21T00:00:00.000Z,Wildfire,WA,332861.65
4631,2021-12-21T00:00:00.000Z,Wildfire,WA,111944.41
4634,2021-12-31T00:00:00.000Z,Wildfire,CO,21979.1
4634,2021-12-31T00:00:00.000Z,Wildfire,CO,104750.0
4634,2021-12-31T00:00:00.000Z,Wildfire,CO,38981.6
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,7880.83
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,125094.17
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,37893.09
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,13276.24
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,22022.5
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,18730.01
4624,2021-10-04T00:00:00.000Z,Flood,NH,163976.76
4624,2021-10-04T00:00:00.000Z,Flood,NH,47130.0
4624,2021-10-04T00:00:00.000Z,Flood,NH,102774.8
4624,2021-10-04T00:00:00.000Z,Flood,NH,371505.31
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,30112.2
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,125976.09
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,5246.99
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,5640.86
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,6181.19
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,18852.92
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,55442.98
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,15616.37
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,32731.69
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,33761.0
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,115655.7
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,361580.7
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,26424.86
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,64780.36
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,18191.01
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,49510.82
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,64930.81
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,7323.96
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,111647.26
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,157725.31
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,7755.76
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,130665.06
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,470850.0
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,19984.82
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,311809.19
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,206525.0
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,45864.76
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,46058.31
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,34774.55
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,145751.55
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,23370.3
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,22638.14
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,341284.37
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,13095.3
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,122495.34
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,16951.17
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,300650.0
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,36074.09
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,8642.55
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,182577.46
4625,2021-10-08T00:00:00.000Z,Tropical Storm,NY,1410053.84
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,209128.75
4652,2022-05-04T00:00:00.000Z,Wildfire,NM,1915064.11
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,112134.07
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,60314.29
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,7006.88
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,54073.13
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,160168.21
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,79349.95
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,5247.17
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,73884.53
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,3513228.62
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,126412.63
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,5190.67
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,21030.36
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,20246.54
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,172621.92
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,24419.24
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,88950.51
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,8631.1
4653,2022-05-12T00:00:00.000Z,Winter Storm,RI,86977.79
4654,2022-05-25T00:00:00.000Z,Severe Storm(s),KS,335212.11
4654,2022-05-25T00:00:00.000Z,Severe Storm(s),KS,3137.36
4654,2022-05-25T00:00:00.000Z,Severe Storm(s),KS,263311.44
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,225542.7
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,597721.13
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,10685.7
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,123888.0
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,147425.14
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,34426.21
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,52878.5
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,37871.55
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,88636.99
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,45379.0
4614,2021-09-05T00:00:00.000Z,Tropical Storm,NJ,125950.0
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,5725.0
4655,2022-06-16T00:00:00.000Z,Severe Storm(s),MT,271535.34
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,45436.67
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,11829.72
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,49638.87
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,16565.05
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,2150.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,18151.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,5000.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,183618.51
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,936562.02
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,30226.48
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,486222.0
4656,2022-06-29T00:00:00.000Z,Severe Storm(s),SD,7887.52
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,11140.15
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,38084.55
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,6499.69
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,57479.92
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,13536.81
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,34065.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,63315.07
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,33540.47
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,11019.97
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,4490.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,16217.96
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,14699.58
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,15872.07
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,5580.75
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,247199.8
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,11050.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,3775.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,7836.04
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,5212.24
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,42675.42
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,30867.74
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,3621.65
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,31811.75
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,10000.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,8096.51
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,27436.76
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,87521.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,6551.3
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,13220.78
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,17274.09
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,107410.04
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,2998.82
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,15340.39
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,41797.1
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,22284.77
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,7171.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,28050.82
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,30243.99
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,7880.0
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,668127.07
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,3725.01
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,18902.3
4658,2022-07-08T00:00:00.000Z,Severe Storm(s),MN,6945.44
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,106860.78
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,20858.91
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,23448.49
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,4526.02
4635,2022-01-05T00:00:00.000Z,Mud/Landslide,WA,25990.56
